"V1","V2"
"CD63","LAMP2"
"CD63","PSAP"
"CD63","SURF4"
"FGFR1","BAG4"
"PSEN1","VNN1"
"PSEN1","NFAM1"
"PSEN1","BRI3"
"PSEN1","RAB44"
"PSEN1","RAB3D"
"PSEN1","LRMP"
"PSEN1","SLCO4C1"
"PSEN1","CEACAM8"
"PSEN1","TMEM179B"
"PSEN1","FPR1"
"PSEN1","ATP11B"
"PSEN1","CEACAM6"
"PSEN1","ATP8A1"
"PSEN1","MANBA"
"PSEN1","PRCP"
"PSEN1","RAB37"
"PSEN1","GLIPR1"
"PSEN1","SYNGR1"
"PSEN1","ARL8A"
"PSEN1","PIGR"
"PSEN1","CD68"
"PSEN1","NDUFC2"
"PSEN1","ABCA13"
"PSEN1","CMTM6"
"PSEN1","MAGT1"
"PSEN1","STOM"
"PSEN1","LPCAT1"
"PSEN1","ATP6V0C"
"PSEN1","TMEM30A"
"PSEN1","ACPP"
"PSEN1","VAMP8"
"PSEN1","CPNE1"
"PSEN1","C3AR1"
"PSEN1","MGST1"
"PSEN1","BST2"
"PSEN1","VAPA"
"PSEN1","SNAP29"
"PSEN1","CPNE3"
"PSEN1","GAA"
"PSEN1","LAMP2"
"PSEN1","PSAP"
"PSEN1","SURF4"
"PSEN1","CD63"
"DNAJB11","ACPP"
"STUB1","PTPRR"
"STUB1","HSPBP1"
"STUB1","BAG5"
"STUB1","PRKCZ"
"STUB1","KLHL2"
"STUB1","BAG4"
"B4GALT1","VNN1"
"B4GALT1","NFAM1"
"B4GALT1","BRI3"
"B4GALT1","RAB44"
"B4GALT1","RAB3D"
"B4GALT1","LRMP"
"B4GALT1","SLCO4C1"
"B4GALT1","CEACAM8"
"B4GALT1","TMEM179B"
"B4GALT1","FPR1"
"B4GALT1","ATP11B"
"B4GALT1","CEACAM6"
"B4GALT1","ATP8A1"
"B4GALT1","OGN"
"B4GALT1","MANBA"
"B4GALT1","PRCP"
"B4GALT1","RAB37"
"B4GALT1","GLIPR1"
"B4GALT1","SYNGR1"
"B4GALT1","ARL8A"
"B4GALT1","PIGR"
"B4GALT1","CD68"
"B4GALT1","NDUFC2"
"B4GALT1","ABCA13"
"B4GALT1","CMTM6"
"B4GALT1","MAGT1"
"B4GALT1","STOM"
"B4GALT1","LPCAT1"
"B4GALT1","ATP6V0C"
"B4GALT1","TMEM30A"
"B4GALT1","ACPP"
"B4GALT1","VAMP8"
