"V1","V2"
"KAT5","HIST1H4C"
"KAT5","HIST1H2BA"
"KAT5","HIST1H2AD"
"KAT5","XRCC6"
"KAT5","NFRKB"
"KAT5","HIST3H2A"
"KAT5","HIST1H2BH"
"KAT5","HIST1H2BK"
"KAT5","UCHL5"
"KAT5","BRD8"
"KAT5","HIST2H4A"
"KAT5","HIST1H2BL"
"KAT5","INO80C"
"KAT5","HIST1H2BN"
"KAT5","PAXIP1"
"KAT5","TBP"
"MIR9-1","TAF15"
"SERBP1","WDR5"
"SERBP1","PRMT8"
"SERBP1","UBE2M"
"HIST2H2AB","H2AFJ"
"HIST2H2AB","VPS72"
"HIST2H2AB","XPC"
"HIST2H2AB","H2BFS"
"HIST2H2AB","HIST1H4B"
"HIST2H2AB","HIST1H2AJ"
"HIST2H2AB","HIST1H4E"
"HIST2H2AB","ASXL1"
"HIST2H2AB","HIST1H2BA"
"HIST2H2AB","HIST1H2AD"
"HIST2H2AB","HIST3H2A"
"HIST2H2AB","HIST1H2BH"
"HIST2H2AB","HIST1H2BK"
"HIST2H2AB","BRD8"
"HIST2H2AB","HIST1H2BL"
"HIST2H2AB","HIST1H2BN"
"HIST2H2AB","BAP1"
"HIST2H2AB","KAT5"
"MIRLET7F1","TAF15"
"PAX6","H2AFB1"
"PAX6","HOXD4"
"PAX6","RARB"
"PAX6","H2AFJ"
"PAX6","POLR2K"
"PAX6","H2BFS"
"PAX6","WDR5"
"PAX6","HIST1H2AJ"
"PAX6","POLR2J"
"PAX6","HIST1H2BA"
"PAX6","HIST1H2AD"
"PAX6","POLR2F"
"PAX6","HIST1H2BH"
"PAX6","HIST1H2BK"
"PAX6","HIST1H2BL"
"PAX6","SMAD3"
"PAX6","NCOA6"
